ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
A63915A436EDA536,electric_bike,2024-01-12 22:57:32,2024-01-12 23:20:14,2nd St & Massachusetts Ave NE,31641,Park Rd & Holmead Pl NW,31602,38.894998333333334,-77.0032275,38.9308,-77.0315,member
4A9ABAEB9E54008A,electric_bike,2024-01-24 18:01:59,2024-01-24 18:10:41,8th & V St NW,31134,8th & H St NW,31228,38.917883039,-77.022804499,38.8997,-77.023086,member
2A217A056D01E440,electric_bike,2024-01-03 19:56:47,2024-01-03 20:03:05,Eastern Market / 7th & North Carolina Ave SE,31610,L'Enfant Plaza / 7th & C St SW,31218,38.886947513,-76.996779561,38.886266,-77.022241,casual
835CE4BBEDA16F5E,classic_bike,2024-01-10 23:42:47,2024-01-10 23:46:45,19th St & Pennsylvania Ave NW,31100,18th & M St NW,31221,38.9003,-77.0429,38.90506687455313,-77.04177886247635,member
9572212E3C4CFEC9,classic_bike,2024-01-23 22:57:47,2024-01-23 23:07:46,New Hampshire Ave & Ward Pl NW,31212,8th & O St NW,31281,38.90571079190728,-77.0473176240921,38.90864,-77.02277,member
D076FFF67560F415,classic_bike,2024-01-19 18:59:38,2024-01-19 19:08:04,13th & U St NW,31132,18th & M St NW,31221,38.91693645323652,-77.0296311378479,38.90506687455313,-77.04177886247635,casual
FFCEAF776976CFBE,electric_bike,2024-01-24 06:57:25,2024-01-24 07:03:21,Georgia Ave & Piney Branch Rd NW,31414,Takoma Metro,31408,38.96750617,-77.027887344,38.975219,-77.016855,member
AC41514E54788C23,classic_bike,2024-01-03 06:42:26,2024-01-03 07:14:35,11th & S St NW,31280,Anacostia Ave & Benning Rd NE / River Terrace ,31708,38.91360117514392,-77.02711522579193,38.896544,-76.96012,member
95D0050E53B4F55A,electric_bike,2024-01-07 16:03:34,2024-01-07 16:19:09,39th & Calvert St NW / Stoddert,31306,Wisconsin Ave & O St NW,31312,38.922655582,-77.077269077,38.90849,-77.063586,member
F20EE3C1B06028E0,classic_bike,2024-01-24 18:20:39,2024-01-24 18:31:56,13th & U St NW,31132,18th St & Wyoming Ave NW,31114,38.91693645323652,-77.0296311378479,38.918809,-77.041571,member
7FE1AFB18B07A24F,electric_bike,2024-01-13 23:31:35,2024-01-13 23:36:09,17th & P St NW,31330,13th & U St NW,31132,38.909839392,-77.038426995,38.91693645323652,-77.0296311378479,member
7C78680EA8801194,classic_bike,2024-01-12 11:39:47,2024-01-12 11:54:37,M St & Delaware Ave NE,31627,New Jersey Ave & H St SE,31828,38.905690963097,-77.00320065021515,38.88076072595064,-77.00574070215225,member
30782F2976D1D3DA,classic_bike,2024-01-13 23:09:06,2024-01-13 23:15:38,Georgia & Missouri Ave NW,31411,Kansas Ave & Longfellow St NW,31423,38.961339,-77.027855,38.958098,-77.013821,member
536B353090699981,electric_bike,2024-01-02 19:41:02,2024-01-02 19:45:13,17th & Corcoran St NW,31214,Connecticut Ave & R St NW,31299,38.912091732,-77.038378,38.912644,-77.04564,member
D3B9D3B10F5EFA2F,classic_bike,2024-01-25 13:55:52,2024-01-25 14:00:07,Main Line Blvd & E Glebe,31959,Potomac Ave & Main Line Blvd,31910,38.832431,-77.049772,38.822738,-77.049265,casual
02F1DE389FF3C25A,classic_bike,2024-01-07 16:10:23,2024-01-07 16:40:23,4th St & Madison Dr NW,31288,Jefferson Dr & 14th St SW,31247,38.8904955,-77.0172465,38.8885525,-77.032427,casual
24895D39176A9132,classic_bike,2024-01-27 14:47:40,2024-01-27 15:04:13,Florida Ave & R St NW,31503,8th & H St NW,31228,38.9126,-77.0135,38.8997,-77.023086,casual
ED425D533759F13F,classic_bike,2024-01-21 16:39:45,2024-01-21 16:47:05,11th & O St NW,31286,5th & K St NW,31600,38.90843146089006,-77.02708840370178,38.90304,-77.019027,member
C56D2F6CBBA5C936,classic_bike,2024-01-19 18:15:22,2024-01-19 18:21:23,New Hampshire Ave & Ward Pl NW,31212,18th & R St NW,31278,38.90571079190728,-77.0473176240921,38.912648,-77.041834,member
32E55BD823F23912,classic_bike,2024-01-19 15:46:12,2024-01-19 15:48:11,4th & O St SW,31678,Waterfront Park,31673,38.872964,-77.017585,38.874820772513424,-77.0207878947258,member
6ADA16ABE53D0080,electric_bike,2024-01-31 19:20:14,2024-01-31 19:35:44,Convention Center / 7th & M St NW,31223,Columbia & Ontario Rd NW,31296,38.905747533,-77.022158265,38.924088,-77.040787,member
BD3E5191E6427D06,classic_bike,2024-01-17 11:49:53,2024-01-17 11:59:29,California St & Florida Ave NW,31116,19th & I St NW,31253,38.917761,-77.04062,38.901633245815496,-77.04338550567627,member
9BD3AE3B1CF4E166,classic_bike,2024-01-06 23:23:46,2024-01-06 23:38:44,11th & O St NW,31286,6th & K St NE,31645,38.90843146089006,-77.02708840370178,38.90293157359119,-76.99840486049652,member
8B024BFB010BAF88,electric_bike,2024-01-13 16:43:29,2024-01-13 16:46:16,15th St & Massachusetts Ave SE,31626,Eastern Market Metro / Pennsylvania Ave & 8th St SE,31613,38.887373447,-76.983574867,38.88409514578027,-76.99523448944092,member
E1C1987AFB192B49,classic_bike,2024-01-25 08:12:40,2024-01-25 08:18:22,17th St & Rhode Island Ave NW,31210,21st St & Pennsylvania Ave NW,31252,38.906767059408295,-77.03862726688385,38.901539,-77.046564,member
B978F1C176B04F92,classic_bike,2024-01-10 11:01:33,2024-01-10 11:19:27,Calvert St & Woodley Pl NW,31121,19th St & Pennsylvania Ave NW,31100,38.923583,-77.050046,38.9003,-77.0429,casual
2A6A7AE2DAD62736,classic_bike,2024-01-06 10:14:12,2024-01-06 10:18:36,14th & Irving St NW,31124,Adams Mill & Columbia Rd NW,31104,38.928552,-77.032224,38.9228491613136,-77.04252451658249,member
FA443EB033BAEC9C,electric_bike,2024-01-23 18:31:53,2024-01-23 18:41:17,15th & P St NW,31201,14th & Belmont St NW,31119,38.909881353,-77.034395814,38.921074,-77.031887,casual
3DBB8DAC815F8FE7,classic_bike,2024-01-10 18:23:46,2024-01-10 18:32:49,Columbus Circle / Union Station,31623,13th & D St NE,31622,38.89696,-77.00493,38.894832,-76.987633,member
3898AEA1211E1DA1,classic_bike,2024-01-14 14:26:54,2024-01-14 14:31:55,Tenleytown / Wisconsin Ave & Albemarle St NW,31303,Fessenden St & Wisconsin Ave NW,31309,38.947607,-77.079382,38.954812,-77.082426,member
9C08AECCA6369894,classic_bike,2024-01-18 13:29:01,2024-01-18 13:57:43,1st & H St NW,31638,1st & H St NW,31638,38.900358,-77.012108,38.900358,-77.012108,casual
FE3829E9891396BB,classic_bike,2024-01-28 14:08:49,2024-01-28 14:11:01,17th & Corcoran St NW,31214,New Hampshire Ave & T St NW,31229,38.9121,-77.0387,38.915544,-77.038252,member
99C0487C785C2ACC,electric_bike,2024-01-23 09:39:08,2024-01-23 09:51:01,Lamont & Mt Pleasant NW,31107,17th & K St NW / Farragut Square,31233,38.931910992,-77.038751245,38.902061,-77.038322,member
C17C76F0B1F134E1,electric_bike,2024-01-23 23:52:40,2024-01-23 23:59:57,Georgia & New Hampshire Ave NW,31400,14th & Irving St NW,31124,38.936741,-77.02411733333334,38.928552,-77.032224,casual
C1A5CCEE29946FE4,electric_bike,2024-01-30 16:12:22,2024-01-30 16:22:59,Vermont Ave & I St NW,31291,3rd & Elm St NW,31118,38.901165485,-77.034435153,38.917622,-77.01597,member
B71CAB762058F702,electric_bike,2024-01-12 16:06:31,2024-01-12 16:11:40,Adams Mill & Columbia Rd NW,31104,14th & Irving St NW,31124,38.9229795,-77.04243883333334,38.928552,-77.032224,member
6F9734992E519C86,electric_bike,2024-01-10 10:27:25,2024-01-10 10:33:17,1st & M St SE,31650,2nd & V St SW / James Creek Marina,31667,38.877100166666665,-77.00579033333334,38.863743,-77.013814,member
F11BD188298CECA4,electric_bike,2024-01-31 16:50:11,2024-01-31 16:56:23,Washington & Independence Ave SW/HHS,31272,3rd St & Pennsylvania Ave SE,31269,38.886917949,-77.013777018,38.887378,-77.001955,member
3DDDE9C7E71DE826,electric_bike,2024-01-23 19:06:57,2024-01-23 19:23:14,14th St & Rhode Island Ave NW,31203,Columbia & Ontario Rd NW,31296,38.9086115,-77.03227883333334,38.924088,-77.040787,casual
DE368CEC93B50DAE,classic_bike,2024-01-03 19:03:40,2024-01-03 19:05:32,Tanner Park,31533,Eckington Pl & Q St NE,31505,38.911213594521456,-77.0022565126419,38.910972,-77.00495,member
FFE612F4E7AFB79A,electric_bike,2024-01-30 16:19:41,2024-01-30 16:23:07,18th & M St NW,31221,18th & New Hampshire Ave NW,31324,38.9048575,-77.0414975,38.911268,-77.041829,casual
AF07124998EC0AD6,classic_bike,2024-01-03 13:34:50,2024-01-03 13:56:19,Pimmit Dr & Idyl Ln,32264,East Falls Church Metro / Sycamore St & 19th St N,31904,38.897692,-77.207261,38.88532071975074,-77.15642720460892,casual
24ADC27336FFE78B,classic_bike,2024-01-21 09:48:47,2024-01-21 09:53:57,14th & R St NW,31202,14th & L St NW,31283,38.913046,-77.032008,38.903658,-77.031737,member
F4987559C2DB02E0,classic_bike,2024-01-05 15:52:55,2024-01-05 16:14:52,36th & Calvert St NW / Glover Park,31304,Lamont & Mt Pleasant NW,31107,38.922581,-77.070334,38.9319,-77.0388,member
802BADE0B677CDF3,electric_bike,2024-01-10 18:44:41,2024-01-10 18:57:43,16th & Harvard St NW,31135,Wisconsin Ave & Rodman St NW,31333,38.926109791,-77.036687255,38.939674172021654,-77.07527697086334,member
24B7201B5228A42F,electric_bike,2024-01-08 07:55:18,2024-01-08 08:38:28,1st & Q St SW,31676,1st & Q St SW,31676,38.870786667,-77.01199472,38.870823939537914,-77.01191514730453,member
12DCE8DF11E7A96D,electric_bike,2024-01-13 16:08:13,2024-01-13 16:08:41,Eastern Market Metro / Pennsylvania Ave & 8th St SE,31613,Eastern Market Metro / Pennsylvania Ave & 8th St SE,31613,38.884094166666664,-76.99537116666667,38.88409514578027,-76.99523448944092,member
7993D883BCBDA6DB,classic_bike,2024-01-01 19:50:19,2024-01-01 20:01:14,Potomac & M St NW,31295,23rd & M St NW,31128,38.905509,-77.065246,38.905303,-77.050264,member
2B9B18F18E3BDB4A,electric_bike,2024-01-23 17:26:15,2024-01-23 17:38:41,37th & O St NW / Georgetown University,31236,Arlington Blvd & Fairfax Dr,31940,38.907868666666666,-77.07165266666667,38.88625606692058,-77.08426237106323,member
484386385AC35B15,classic_bike,2024-01-27 03:14:46,2024-01-27 03:31:08,10th St & Florida Ave NW,31120,Kansas Ave & Sherman Cr NW,31417,38.920387,-77.025672,38.94796174822241,-77.02154964208603,casual
